"Nombre del conjunto de anuncios","Nombre del anuncio","Nombre de la campaña",Día,Región,Alcance,Impresiones,Frecuencia,Divisa,"Importe gastado (CLP)","Configuración de atribución","Clics en el enlace","CTR (todos)","CPC (todos)","CPM (costo por mil impresiones)","Artículos agregados al carrito","Costo por artículo agregado al carrito","Reproducciones de video de 3 segundos","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 95%","Reproducciones de video hasta el 100%","Inicio del informe","Fin del informe"
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Antofagasta Region",86,93,1.08139535,CLP,123,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.22580645,41,1322.58064516,,,34,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Araucanía Region",231,251,1.08658009,CLP,334,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9,4.38247012,30.36363636,1330.67729084,,,83,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Arica y Parinacota Region",11,11,1,CLP,8,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,727.27272727,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Atacama Region",19,19,1,CLP,21,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,5.26315789,21,1105.26315789,,,8,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Aysén Region",14,14,1,CLP,8,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,571.42857143,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Bío Bío Region",249,262,1.05220884,CLP,278,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,3.81679389,27.8,1061.06870229,,,100,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Coquimbo Region",45,47,1.04444444,CLP,85,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1808.5106383,,,16,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Los Lagos Region",130,136,1.04615385,CLP,122,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,5.14705882,17.42857143,897.05882353,,,52,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Los Ríos Region",143,156,1.09090909,CLP,127,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,5.76923077,14.11111111,814.1025641,,,53,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Magallanes y la Antártica Chilena Region",32,33,1.03125,CLP,30,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,3.03030303,30,909.09090909,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Maule Region",77,78,1.01298701,CLP,90,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,3.84615385,30,1153.84615385,,,25,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"O'Higgins Region",79,82,1.03797468,CLP,84,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,4.87804878,21,1024.3902439,,,30,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Santiago Metropolitan Region",507,522,1.0295858,CLP,738,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10,3.83141762,36.9,1413.79310345,,,198,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Tarapacá Region",27,27,1,CLP,25,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,3.7037037,25,925.92592593,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Valparaíso Region",136,142,1.04411765,CLP,167,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,3.52112676,33.4,1176.05633803,,,55,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-17,"Araucanía Region",15,15,1,CLP,18,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1200,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Antofagasta Region",88,94,1.06818182,CLP,116,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.19148936,38.66666667,1234.04255319,,,30,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Araucanía Region",193,204,1.05699482,CLP,220,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,6.37254902,16.92307692,1078.43137255,,,75,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Arica y Parinacota Region",14,14,1,CLP,6,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,428.57142857,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Atacama Region",17,17,1,CLP,22,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,5.88235294,22,1294.11764706,,,8,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Aysén Region",12,12,1,CLP,9,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,750,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Bío Bío Region",217,228,1.05069124,CLP,268,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,4.38596491,26.8,1175.43859649,,,78,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Coquimbo Region",50,53,1.06,CLP,58,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,7.54716981,14.5,1094.33962264,,,19,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Los Lagos Region",152,166,1.09210526,CLP,165,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,4.81927711,20.625,993.97590361,,,68,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Los Ríos Region",145,154,1.06206897,CLP,180,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,3.8961039,30,1168.83116883,,,63,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Magallanes y la Antártica Chilena Region",24,25,1.04166667,CLP,14,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,8,7,560,,,9,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Maule Region",85,93,1.09411765,CLP,103,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,7.52688172,14.71428571,1107.52688172,,,39,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"O'Higgins Region",63,69,1.0952381,CLP,88,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,4.34782609,29.33333333,1275.36231884,,,24,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Santiago Metropolitan Region",493,514,1.04259635,CLP,743,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",14,4.47470817,32.30434783,1445.52529183,,,172,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Tarapacá Region",28,29,1.03571429,CLP,44,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1517.24137931,,,12,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Valparaíso Region",143,152,1.06293706,CLP,186,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,1.31578947,93,1223.68421053,,,49,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Antofagasta Region",6,7,1.16666667,CLP,13,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1857.14285714,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Araucanía Region",74,79,1.06756757,CLP,193,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.53164557,96.5,2443.03797468,,,36,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Arica y Parinacota Region",4,4,1,CLP,8,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2000,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Atacama Region",4,4,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,500,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Bío Bío Region",55,56,1.01818182,CLP,142,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,12.5,20.28571429,2535.71428571,,,33,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Coquimbo Region",6,6,1,CLP,14,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,16.66666667,14,2333.33333333,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Los Lagos Region",33,34,1.03030303,CLP,56,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.94117647,56,1647.05882353,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Los Ríos Region",32,34,1.0625,CLP,89,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,8.82352941,29.66666667,2617.64705882,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Magallanes y la Antártica Chilena Region",4,4,1,CLP,4,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Maule Region",9,9,1,CLP,13,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,11.11111111,13,1444.44444444,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"O'Higgins Region",12,13,1.08333333,CLP,41,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,3153.84615385,,,7,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Santiago Metropolitan Region",46,48,1.04347826,CLP,118,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,8.33333333,29.5,2458.33333333,,,19,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Tarapacá Region",5,6,1.2,CLP,7,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1166.66666667,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-16,"Valparaíso Region",24,25,1.04166667,CLP,60,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,8,30,2400,,,15,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Araucanía Region",31,33,1.06451613,CLP,43,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,6.06060606,21.5,1303.03030303,,,11,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-16,"Los Ríos Region",1,1,1,CLP,,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-15,"Antofagasta Region",8,8,1,CLP,6,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,750,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-15,"Araucanía Region",13,13,1,CLP,12,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,923.07692308,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-15,"Atacama Region",1,1,1,CLP,,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-15,"Aysén Region",2,2,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1500,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-15,"Bío Bío Region",16,18,1.125,CLP,65,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,5.55555556,65,3611.11111111,,,10,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-15,"Coquimbo Region",2,2,1,CLP,6,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,3000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-15,"Los Lagos Region",14,14,1,CLP,13,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,928.57142857,,,7,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-15,"Los Ríos Region",7,8,1.14285714,CLP,10,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,12.5,10,1250,,,2,,,,,,2025-01-01,2025-06-03
