"Nombre del conjunto de anuncios","Nombre del anuncio","Nombre de la campaña",Día,Región,Alcance,Impresiones,Frecuencia,Divisa,"Importe gastado (CLP)","Configuración de atribución","Clics en el enlace","CTR (todos)","CPC (todos)","CPM (costo por mil impresiones)","Artículos agregados al carrito","Costo por artículo agregado al carrito","Reproducciones de video de 3 segundos","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 95%","Reproducciones de video hasta el 100%","Inicio del informe","Fin del informe"
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-09,"Araucanía Region",57,57,1,CLP,36,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.50877193,18,631.57894737,,,15,,,,,,2025-06-09,2025-06-09
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-09,"Los Ríos Region",12,12,1,CLP,56,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,4666.66666667,,,4,,,,,,2025-06-09,2025-06-09
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-09,"Araucanía Region",648,766,1.18209877,CLP,1462,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12,2.74151436,69.61904762,1908.61618799,,,266,,,,,,2025-06-09,2025-06-09
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-09,"Valparaíso Region",1,1,1,CLP,11,"7 días tras clic o 1 día tras visualización",,0,0,11000,,,,,,,,,2025-06-09,2025-06-09
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-09,"Araucanía Region",2,2,1,CLP,0,"7 días tras clic o 1 día tras visualización",,0,0,0,,,1,,,,,,2025-06-09,2025-06-09
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-09,"Bío Bío Region",1,1,1,CLP,0,"7 días tras clic o 1 día tras visualización",,0,0,0,,,,,,,,,2025-06-09,2025-06-09
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-09,"Los Lagos Region",2,2,1,CLP,1,"7 días tras clic o 1 día tras visualización",2,100,0.5,500,,,1,,,,,,2025-06-09,2025-06-09
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-09,"Santiago Metropolitan Region",2,2,1,CLP,4,"7 días tras clic o 1 día tras visualización",,0,0,2000,,,,,,,,,2025-06-09,2025-06-09
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-09,"Los Ríos Region",4,4,1,CLP,12,"7 días tras clic o 1 día tras visualización",,0,0,3000,,,1,,,,,,2025-06-09,2025-06-09
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-09,"Valparaíso Region",4,4,1,CLP,4,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,2,,,,,,2025-06-09,2025-06-09
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-09,"Antofagasta Region",2,2,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-09,2025-06-09
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-07,"Valparaíso Region",5,5,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,200,,,3,,,,,,2025-06-07,2025-06-07
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-07,"Araucanía Region",2,4,2,CLP,14,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,3500,,,1,,,,,,2025-06-07,2025-06-07
"publico valdivia","Video pareja dcto","campaña ventas HotBoat",2025-06-09,"Los Ríos Region",4,4,1,CLP,4,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,1000,,,2,,,,,,2025-06-09,2025-06-09
"Test Publicos : Temuco","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Los Ríos Region",3,3,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,666.66666667,,,2,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Atacama Region",2,2,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,2,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Bío Bío Region",67,69,1.02985075,CLP,107,"7 días tras clic o 1 día tras visualización",2,4.34782609,35.66666667,1550.72463768,,,18,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Coquimbo Region",13,15,1.15384615,CLP,19,"7 días tras clic o 1 día tras visualización",2,13.33333333,9.5,1266.66666667,,,8,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"O'Higgins Region",20,21,1.05,CLP,96,"7 días tras clic o 1 día tras visualización",3,19.04761905,24,4571.42857143,,,4,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Los Lagos Region",38,39,1.02631579,CLP,53,"7 días tras clic o 1 día tras visualización",2,5.12820513,26.5,1358.97435897,,,18,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Magallanes y la Antártica Chilena Region",3,4,1.33333333,CLP,7,"7 días tras clic o 1 día tras visualización",,25,7,1750,,,2,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Maule Region",33,37,1.12121212,CLP,52,"7 días tras clic o 1 día tras visualización",1,8.10810811,17.33333333,1405.40540541,,,15,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Santiago Metropolitan Region",144,151,1.04861111,CLP,283,"7 días tras clic o 1 día tras visualización",1,3.31125828,56.6,1874.17218543,,,49,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Tarapacá Region",4,4,1,CLP,4,"7 días tras clic o 1 día tras visualización",1,25,4,1000,,,2,,,,,,2025-06-05,2025-06-05
"Test Publicos : Temuco","Video pareja dcto","campaña ventas HotBoat",2025-06-05,"Los Ríos Region",1,1,1,CLP,0,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,0,,,1,,,,,,2025-06-05,2025-06-05
"Test Publicos : Temuco","Video pareja dcto","campaña ventas HotBoat",2025-06-05,"Araucanía Region",41,41,1,CLP,73,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,2.43902439,73,1780.48780488,,,14,,,,,,2025-06-05,2025-06-05
"Test Publicos : Temuco","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Araucanía Region",323,369,1.14241486,CLP,591,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,1.89701897,84.42857143,1601.62601626,,,138,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Antofagasta Region",17,19,1.11764706,CLP,42,"7 días tras clic o 1 día tras visualización",2,10.52631579,21,2210.52631579,,,5,,,,,,2025-06-05,2025-06-05
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Los Ríos Region",2,2,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,500,,,1,,,,,,2025-06-05,2025-06-05
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Araucanía Region",130,133,1.02307692,CLP,198,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,1.5037594,99,1488.72180451,,,31,,,,,,2025-06-05,2025-06-05
"publico valdivia","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Los Ríos Region",100,102,1.02,CLP,134,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,4.90196078,26.8,1313.7254902,,,39,,,,,,2025-06-05,2025-06-05
"publico valdivia","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Los Ríos Region",1,1,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,3000,,,1,,,,,,2025-06-05,2025-06-05
"publico valdivia","Video pareja dcto","campaña ventas HotBoat",2025-06-05,"Los Ríos Region",455,473,1.03956044,CLP,690,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,2.53699789,57.5,1458.77378436,,,174,,,,,,2025-06-05,2025-06-05
"publico concepcion","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Bío Bío Region",73,75,1.02739726,CLP,120,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,1.33333333,120,1600,,,24,,,,,,2025-06-05,2025-06-05
"publico concepcion","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Bío Bío Region",18,18,1,CLP,39,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,2166.66666667,,,7,,,,,,2025-06-05,2025-06-05
"publico concepcion","Video pareja dcto","campaña ventas HotBoat",2025-06-05,"Bío Bío Region",430,443,1.03023256,CLP,689,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,3.16027088,49.21428571,1555.30474041,,,193,,,,,,2025-06-05,2025-06-05
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-06,"Los Ríos Region",25,25,1,CLP,18,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,4,18,720,,,10,,,,,,2025-06-06,2025-06-06
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-06,"Araucanía Region",1442,1575,1.09223301,CLP,1616,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",23,2.53968254,40.4,1026.03174603,,,397,,,,,,2025-06-06,2025-06-06
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-06,"Araucanía Region",57,62,1.0877193,CLP,99,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,1596.77419355,,,19,,,,,,2025-06-06,2025-06-06
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-06,"Los Ríos Region",37,37,1,CLP,19,"7 días tras clic o 1 día tras visualización",,2.7027027,19,513.51351351,,,14,,,,,,2025-06-06,2025-06-06
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Araucanía Region",36,38,1.05555556,CLP,49,"7 días tras clic o 1 día tras visualización",,0,0,1289.47368421,,,7,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Aysén Region",2,2,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,500,,,1,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-06,"Valparaíso Region",35,38,1.08571429,CLP,52,"7 días tras clic o 1 día tras visualización",,2.63157895,52,1368.42105263,,,14,,,,,,2025-06-06,2025-06-06
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"Los Lagos Region",10,10,1,CLP,8,"7 días tras clic o 1 día tras visualización",,0,0,800,,,4,,,,,,2025-06-05,2025-06-05
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Los Ríos Region",7,7,1,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,1571.42857143,,,4,,,,,,2025-06-05,2025-06-05
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Araucanía Region",532,589,1.10714286,CLP,916,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8,3.56536503,43.61904762,1555.17826825,,,197,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"Los Ríos Region",12,12,1,CLP,13,"7 días tras clic o 1 día tras visualización",,0,0,1083.33333333,,,4,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"Valparaíso Region",9,9,1,CLP,13,"7 días tras clic o 1 día tras visualización",,22.22222222,6.5,1444.44444444,,,7,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"Aysén Region",2,2,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,1,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"Antofagasta Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"Araucanía Region",7,7,1,CLP,5,"7 días tras clic o 1 día tras visualización",,0,0,714.28571429,,,2,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"Atacama Region",2,2,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,500,,,1,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"Bío Bío Region",10,10,1,CLP,30,"7 días tras clic o 1 día tras visualización",,0,0,3000,,,4,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"Coquimbo Region",3,3,1,CLP,9,"7 días tras clic o 1 día tras visualización",1,66.66666667,4.5,3000,,,3,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"O'Higgins Region",4,4,1,CLP,10,"7 días tras clic o 1 día tras visualización",,0,0,2500,,,,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"Maule Region",7,7,1,CLP,11,"7 días tras clic o 1 día tras visualización",,0,0,1571.42857143,,,3,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Valparaíso Region",45,46,1.02222222,CLP,58,"7 días tras clic o 1 día tras visualización",2,10.86956522,11.6,1260.86956522,,,16,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-05,"Santiago Metropolitan Region",17,17,1,CLP,55,"7 días tras clic o 1 día tras visualización",1,5.88235294,55,3235.29411765,,,8,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Los Ríos Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,1,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Valparaíso Region",2,2,1,CLP,1,"7 días tras clic o 1 día tras visualización",,50,1,500,,,1,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Araucanía Region",4,4,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,500,,,2,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Bío Bío Region",2,3,1.5,CLP,5,"7 días tras clic o 1 día tras visualización",,0,0,1666.66666667,,,1,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Coquimbo Region",2,2,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,500,,,,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-05,"O'Higgins Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,1,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Los Lagos Region",2,2,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,2,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Maule Region",2,2,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-05,"Santiago Metropolitan Region",8,9,1.125,CLP,25,"7 días tras clic o 1 día tras visualización",1,22.22222222,12.5,2777.77777778,,,3,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Los Ríos Region",17,18,1.05882353,CLP,29,"7 días tras clic o 1 día tras visualización",,0,0,1611.11111111,,,7,,,,,,2025-06-05,2025-06-05
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-05,"Arica y Parinacota Region",2,2,1,CLP,4,"7 días tras clic o 1 día tras visualización",,0,0,2000,,,,,,,,,2025-06-05,2025-06-05
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-06,"Arica y Parinacota Region",6,6,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,333.33333333,,,2,,,,,,2025-06-06,2025-06-06
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-06,"Aysén Region",3,3,1,CLP,0,"7 días tras clic o 1 día tras visualización",,0,0,0,,,2,,,,,,2025-06-06,2025-06-06
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-07,"Araucanía Region",1997,2218,1.110666,CLP,2165,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",37,3.83228133,25.47058824,976.10459874,,,655,,,,,,2025-06-07,2025-06-07
"Test Publicos : Temuco","Video pareja dcto","campaña ventas HotBoat",2025-06-06,"Araucanía Region",624,721,1.15544872,CLP,1165,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9,2.91262136,55.47619048,1615.81137309,,,269,,,,,,2025-06-06,2025-06-06
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-06,"Araucanía Region",45,48,1.06666667,CLP,48,"7 días tras clic o 1 día tras visualización",1,8.33333333,12,1000,,,20,,,,,,2025-06-06,2025-06-06
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-06,"Atacama Region",13,14,1.07692308,CLP,19,"7 días tras clic o 1 día tras visualización",2,21.42857143,6.33333333,1357.14285714,,,7,,,,,,2025-06-06,2025-06-06
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-06,"Bío Bío Region",53,56,1.05660377,CLP,90,"7 días tras clic o 1 día tras visualización",1,7.14285714,22.5,1607.14285714,,,23,,,,,,2025-06-06,2025-06-06
